id,handle,sku,composite_1,composite_2,composite_3,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_2_name,variant_option_2_value,variant_option_3_name,variant_option_3_value,tags,supply_price,retail_price,loyalty_1,loyalty_2,account_1,account_2,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_TitanFlooring,inv_1,inv_2,inv_3
,GRACTILESGRIGIOMEDIOMATTMATTE,TIL-GRAC-0053,,,,GRACTIL - Tiles (Grigio Medio Matt),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,Size,24 x 24 - 16.00sf/b,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESGRIGIOMEDIOMATTMATTE,TIL-GRAC-0097,,,,GRACTIL - Tiles (Grigio Medio Matt),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,Size,24 x 48 - 16.00sf/b,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESIM6482D,TIL-GRAC-0188,,,,GRACTIL - Tiles (IM6482D) | 24 x 24 - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 -"". Section header is truncated in the source (ends at the dash) - the series name is not printed.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESINVISIBLEGREYHIGHGLOSSGLOSSY,TIL-GRAC-0101,,,,GRACTIL - Tiles (Invisible Grey High Gloss) | 24 x 48 | Glossy - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED)"".",FLOORING / TILE,,,,,,,,1.69,2.69,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJBM126015DPOLISHED,TIL-GRAC-0233,,,,GRACTIL - Tiles (JBM126015D) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJBM6015D,TIL-GRAC-0187,,,,GRACTIL - Tiles (JBM6015D) | 24 x 24 - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 -"". Section header is truncated in the source (ends at the dash) - the series name is not printed.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJBM6015D36,TIL-GRAC-0191,,,,GRACTIL - Tiles (JBM6015D-36) | 12 x 24 - 10.00sf/b,"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 -"". Section header is truncated in the source (ends at the dash) - the series name is not printed. Size taken from the row's own name, not the section header.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJM10482D36,TIL-GRAC-0192,,,,GRACTIL - Tiles (JM10482D-36) | 12 x 24 - 10.00sf/b,"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 -"". Section header is truncated in the source (ends at the dash) - the series name is not printed. Size taken from the row's own name, not the section header.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJM126482DPOLISHED,TIL-GRAC-0234,,,,GRACTIL - Tiles (JM126482D) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJM128109FPOLISHED,TIL-GRAC-0232,,,,GRACTIL - Tiles (JM128109F) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJM68109F,TIL-GRAC-0186,,,,GRACTIL - Tiles (JM68109F) | 24 x 24 - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 -"". Section header is truncated in the source (ends at the dash) - the series name is not printed.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJM68109F36,TIL-GRAC-0190,,,,GRACTIL - Tiles (JM68109F-36) | 12 x 24 - 10.00sf/b,"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES 24*24 -"". Section header is truncated in the source (ends at the dash) - the series name is not printed. Size taken from the row's own name, not the section header.",FLOORING / TILE,,,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJOLLYSATVARIOMATTMATTE,TIL-GRAC-0011,,,,GRACTIL - Tiles (Jolly Satvario Matt),"Box size (sf): 10.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - 12*24"".",FLOORING / TILE,Size,12 x 24 - 10.00sf/b,,,,,,1.29,2.29,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJOLLYSATVARIOMATTMATTE,TIL-GRAC-0061,,,,GRACTIL - Tiles (Jolly Satvario Matt),"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*24 POLISHED)"".",FLOORING / TILE,Size,24 x 24 - 16.00sf/b,,,,,,1.39,2.39,,,,,Gracious,Gracious,,1,1,Default Tax,,,
,GRACTILESJX126620DPOLISHED,TIL-GRAC-0231,,,,GRACTIL - Tiles (JX126620D) | 24 x 48 | Polished - 16.00sf/b,"Box size (sf): 16.00 | Salesperson notes: NEW SUPPLIER - first ingest 2026-09-09, not yet imported. Cost basis: the single printed price is Titan's dealer cost, no multiplier (Albert, 2026-09-09: ""Store Price is Dealer Cost""). No MSRP/suggested-retail column is published. Retail = Cost + $1.00 (global default) - the CIF (+$2 tile / +$5 mosaic) and Olympia tile markups are documented as supplier-specific and were NOT applied here; confirm the tile markup with Albert. No effective date printed anywhere on the list; email date 2026-06-30 used as Last price update. Supplier recorded as Gracious per Albert (the flooring sheet's own header reads ""AMAZING FLOORING""). Material type not stated on the price list - left blank; confirm porcelain vs ceramic. Printed section header: ""TILES - (24*48 POLISHED CHINA)"". Header states CHINA as the origin.",FLOORING / TILE,,,,,,,,1.89,2.89,,,,,Gracious,Gracious,,1,1,Default Tax,,,
